Episode,Score,Pipes_Surpassed,Epsilon,Mean_Score_Last_100
4206,28.196963439297495,2,0.01,-4.907936233392959
4207,19.196051970832155,3,0.01,-5.2836176157865005
4208,77.79101661367751,3,0.01,-4.933410118994245
4209,21.98916617135367,52,0.01,-4.9601075349131305
4210,10.48588119389149,60,0.01,-5.067721377639076
4211,71.17357148967025,58,0.01,-4.88372884231548
4212,77.13993201808582,42,0.01,-4.610927748677226
4213,16.234111672053167,6,0.01,-5.065110727819986
4214,38.57332638155169,27,0.01,-4.580414818249171
4215,32.76865460111093,82,0.01,-4.5641399777737295
4216,66.69772207739325,43,0.01,-4.32766638909581
4217,66.60211094094619,82,0.01,-4.182719167857955
4218,64.37739869512535,51,0.01,-3.8797706324927623
4219,18.851004851316702,0,0.01,-4.249670124046257
4220,10.126538016301112,19,0.01,-4.80863359205647
4221,44.95516580104252,27,0.01,-4.471406835721777
4222,77.02784468982657,36,0.01,-4.343862836734408
4223,31.00648383806346,21,0.01,-4.625135306500215
4224,20.491923147238918,38,0.01,0.09575459273209926
4225,42.49358457069098,5,0.01,0.13501949692374343
4226,40.020796407709184,49,0.01,-0.12446633254167615
4227,14.01652986088169,33,0.01,0.9069977886624366
4228,58.80890017695634,73,0.01,0.8428627200160625
4229,6.537971550630096,28,0.01,0.32827030234690663
4230,11.0682711617089,2,0.01,0.2768443717114218
4231,26.32292727235973,79,0.01,0.4537345071853976
4232,54.616061124472324,47,0.01,0.9331426718034871
4233,25.407806389154686,69,0.01,0.6946072577886113
4234,17.036402835170474,66,0.01,3.420176589984539
4235,-14.054165015615752,3,0.01,2.9012205265540025
4236,10.711739102285922,38,0.01,2.685014024364638
4237,59.362094280913226,5,0.01,2.927336022239008
4238,-232.56546364860606,0,0.01,0.41483261676233324
4239,29.474339475112522,75,0.01,0.04283441741842019
4240,-16.77531178422535,38,0.01,-0.18733439268476665
4241,18.22644725998059,3,0.01,-0.2668550431986112
4242,14.632655740991813,26,0.01,-0.6513365207615243
4243,38.80419888861943,42,0.01,-0.7653677672778966
4244,44.22482350437721,44,0.01,-0.6658536816741377
4245,40.04772450610748,32,0.01,-0.6627692891610255
4246,62.26193238891942,69,0.01,-0.034130156704375025
4247,72.22540348730624,5,0.01,0.20597205603094054
4248,68.1402185807193,25,0.01,5.102991061614198
4249,44.35324351334319,3,0.01,5.2157625922460955
4250,46.82578258281455,34,0.01,6.1341817164605
4251,18.353232750524555,4,0.01,5.781434188399657
4252,55.976629390879516,3,0.01,5.688909350039065
4253,64.0471567763856,80,0.01,5.6409451293152
4254,13.947557075972185,45,0.01,5.737201648946547
4255,53.00626108787432,1,0.01,6.179882476574521
4256,16.38420085487014,5,0.01,5.659184604159719
4257,38.273905770855094,4,0.01,12.434640953832682
4258,60.27188770889275,5,0.01,12.781250722743913
4259,42.19882756425848,51,0.01,12.862539479906063
4260,-84.8299643323858,0,0.01,11.916275234790746
4261,59.43289905709795,0,0.01,12.450985353146743
4262,47.30928315087613,1,0.01,18.379774918830222
4263,34.948619899698556,2,0.01,18.201271890747442
4264,69.82591764923498,2,0.01,18.82153941109865
4265,6.191193873558481,2,0.01,18.360855106387536
4266,73.26052812154923,47,0.01,18.82597529820077
4267,34.43046590894291,9,0.01,18.75951267880678
4268,42.47446058847345,51,0.01,18.669649292478503
4269,42.2625032627852,3,0.01,18.605282972454344
4270,78.73365409073001,5,0.01,18.66085962622391
4271,74.61981148173366,34,0.01,18.699155284397918
4272,-131.65450241103167,0,0.01,17.635234184626615
4273,31.177623385687447,45,0.01,20.804844052096
4274,33.7086210220197,2,0.01,21.088041796708303
4275,6.753043128705167,2,0.01,20.724304826516978
4276,43.63338709878296,76,0.01,21.000346405331946
4277,15.051215647615251,60,0.01,20.482890021019976
4278,41.93011266051669,42,0.01,20.409387554761587
4279,61.01752734001646,54,0.01,21.61824822733984
4280,38.32442706176748,4,0.01,21.398405351546153
4281,21.32505168319781,72,0.01,21.142237369320174
4282,63.74339599815998,3,0.01,21.73925423505016
4283,26.865176728196822,2,0.01,21.949100099055794
4284,54.554826301891694,5,0.01,22.055219950575115
4285,66.60993444165888,17,0.01,22.121458826319067
4286,66.98832031954858,1,0.01,22.43775111664178
4287,21.062804609955805,73,0.01,22.261657244459023
4288,79.11679790215327,3,0.01,24.06902316881121
4289,60.61952064195795,53,0.01,24.51715663868012
4290,65.99813674176983,13,0.01,30.545059790765766
4291,-456.7549183823799,0,0.01,25.81326680836306
4292,45.591842426925155,7,0.01,26.041792544625878
4293,-2.914398784498445,11,0.01,25.35127238609336
4294,67.58156045322896,57,0.01,25.57149385454613
4295,15.221173114663966,4,0.01,25.307776322341642
4296,53.008929857105635,81,0.01,25.769751124244376
4297,-440.1727881820792,0,0.01,24.145347233214434
4298,5.058959517720199,22,0.01,23.635702983814273
4299,80.18083277705858,32,0.01,24.03290906373598
4300,-42.6098611434698,20,0.01,24.981264886841863
4301,66.70739516224427,41,0.01,24.87422702472583
4302,20.537565863874747,21,0.01,24.321998817491508
4303,67.2511217062965,49,0.01,24.719874397145244
4304,1.8657862157777743,11,0.01,24.37458116928548
4305,68.60718879960523,8,0.01,24.330146232590078
4306,68.41213983417882,66,0.01,24.732297996538897
4307,11.157351968977155,24,0.01,24.651910996520346
4308,50.56406175708457,19,0.01,24.37964144795441
4309,16.729289775689036,4,0.01,24.32704268399777
4310,40.13626588255117,5,0.01,24.623546530884358
4311,76.9905920295438,4,0.01,24.681716736283093
4312,73.43675439922384,15,0.01,24.64468496009447
4313,-420.9355865632682,0,0.01,20.27298797774126
4314,22.549562054326103,72,0.01,20.112750334469002
4315,81.14530565210147,57,0.01,20.59651684497891
4316,49.508039594263465,80,0.01,20.424620020147614
4317,70.42856702248251,84,0.01,20.462884580962978
4318,25.17830710042811,18,0.01,20.070893665016005
4319,33.563397851126126,3,0.01,20.2180175950141
4320,80.07969635987517,4,0.01,20.91754917844984
4321,22.982419386653163,22,0.01,20.697821714305945
4322,25.590084378699764,73,0.01,20.183444111194678
4323,9.05524690995129,1,0.01,19.963931741913555
4324,28.813038168159693,46,0.01,20.047142892122764
4325,82.30301515384402,4,0.01,20.44523719795429
4326,0.7092405975541851,44,0.01,20.052121639852743
4327,65.03593840713972,1,0.01,20.562315725315326
4328,74.52464906401187,68,0.01,20.719473214185882
4329,58.54834898583224,77,0.01,21.2395769885379
4330,56.67635818034706,76,0.01,21.69565785872428
4331,36.30258949695143,2,0.01,21.795454480970196
4332,7.85522505603834,2,0.01,21.327846120285862
4333,45.29591585335045,2,0.01,21.526727214927817
4334,52.6405694007873,4,0.01,21.88276888058398
4335,47.28471207305572,36,0.01,22.4961576514707
4336,39.89750048089279,55,0.01,22.788015265256767
4337,60.87697456521489,44,0.01,22.803164068099782
4338,57.43686918847643,4,0.01,25.70318739647061
4339,43.224986749362586,4,0.01,25.84069386921311
4340,72.62846620788963,33,0.01,26.734731649134265
4341,57.924025254590504,4,0.01,27.131707429080365
4342,30.213259130234,3,0.01,27.287513462972782
4343,14.659059968830139,43,0.01,27.04606207377489
4344,-103.6234303057529,0,0.01,25.56757953567359
4345,-419.1671426555287,0,0.01,20.97543086405723
4346,51.82127258909876,4,0.01,20.871024266059017
4347,10.447044736425994,31,0.01,20.253240678550213
4348,16.37495306276623,2,0.01,19.73558802337069
4349,12.461739782125779,3,0.01,19.416672986058515
4350,7.431892404648426,16,0.01,19.022734084276852
4351,3.7628734792626517,2,0.01,18.87683049156423
4352,80.74844764191052,43,0.01,19.124548674074543
4353,44.89574117412626,42,0.01,18.933034518051947
4354,62.51994824536144,4,0.01,19.418758429745843
4355,61.862972389227934,82,0.01,19.507325542759375
4356,64.66473109458973,3,0.01,19.990130845156575
4357,48.622089734306904,37,0.01,20.09361268479109
4358,-276.51345048393665,0,0.01,16.725759302862798
4359,74.66320462851291,76,0.01,17.05040307350534
4360,-115.52414881835409,0,0.01,16.74346122864566
4361,12.50881888165652,28,0.01,16.274220426891244
4362,22.481051369492448,1,0.01,16.02593810907741
4363,46.108425354414706,11,0.01,16.137536163624574
4364,22.807828665284752,42,0.01,15.667355273785068
4365,-110.94696960570742,0,0.01,14.495973638992412
4366,71.78078904530636,11,0.01,14.481176248229984
4367,45.6099834506114,17,0.01,14.592971423646668
4368,21.919832732973227,13,0.01,14.387425145091665
4369,55.04247989921243,2,0.01,14.515224911455935
4370,48.20885443028388,8,0.01,14.209976914851474
4371,70.67045420909915,2,0.01,14.17048334212513
4372,57.88238453677828,2,0.01,16.06585221160323
4373,27.497447934285937,22,0.01,16.029050457089216
4374,31.681059839029487,9,0.01,16.008774845259314
4375,60.080899278785814,2,0.01,16.54205340676012
4376,61.60386081651719,62,0.01,16.721758143937464
4377,51.93829072975773,49,0.01,17.09062889475889
4378,82.33400605380854,52,0.01,17.494667828691806
4379,69.88499326181021,1,0.01,17.583342487909743
4380,60.61245734521543,4,0.01,17.806222790744222
4381,13.79891453938358,1,0.01,17.730961419306077
4382,54.440525457660975,81,0.01,17.63793271390109
4383,50.160122089304565,21,0.01,17.870882167512164
4384,-107.77823244196682,0,0.01,16.24755158007358
4385,63.90016841319407,37,0.01,16.22045391978893
4386,37.532972128690304,75,0.01,15.925900437880351
4387,25.945124125746702,27,0.01,15.974723633038257
4388,64.92016881815985,14,0.01,15.832757342198322
4389,20.421688202529577,73,0.01,15.430779017804038
4390,78.36013833395636,3,0.01,15.554399033725907
4391,39.99886041319556,3,0.01,20.52193682168166
4392,71.94385756364396,53,0.01,20.78545697304885
4393,17.362219317729085,5,0.01,20.988223154071125
4394,-265.4971739365507,0,0.01,17.65743581017333
4395,48.650343815028734,47,0.01,17.991727517176972
4396,42.17812356565879,65,0.01,17.883419454262505
4397,35.2042211558586,2,0.01,22.637189547641892
4398,35.303213489813245,2,0.01,22.939632087362817
4399,33.837308096924886,67,0.01,22.476196840561478
4400,70.59620796751923,2,0.01,23.608257531671367
4401,60.10822151003763,51,0.01,23.5422657951493
4402,11.192594659608126,49,0.01,23.448816083106635
4403,34.10878789514246,12,0.01,23.11739274499509
4404,33.86787316022366,54,0.01,23.437413614439553
4405,63.59734794395743,2,0.01,23.387315205883073
4406,-11.057097872469171,14,0.01,22.592622828816598
4407,-31.041203351521574,48,0.01,22.170637275611607
4408,29.62998705122783,1,0.01,21.96129652855304
4409,8.229173314573927,67,0.01,21.876295363941885
4410,13.796329511672019,12,0.01,21.612896000233096
4411,31.70515122579382,35,0.01,21.160041592195597
4412,-21.51661815471914,2,0.01,20.21050786665616
4413,17.84528148408848,50,0.01,24.59831654712973
4414,74.67999414915555,0,0.01,25.119620868078027
4415,67.52499446620087,34,0.01,24.98341775621902
4416,-686.7067148946467,0,0.01,17.62127021132992
4417,25.8814976262732,45,0.01,17.175799517367828
4418,11.922495870635991,3,0.01,17.043241405069907
4419,-19.489322324251305,0,0.01,16.512714203316133
4420,46.99535684961513,1,0.01,16.18187080821353
4421,15.486828656245017,4,0.01,16.10691490090945
4422,23.15956057852747,4,0.01,16.082609662907725
4423,64.9934050385106,3,0.01,16.641991244193324
4424,-28.16891177730382,0,0.01,16.072171744738686
4425,22.1188181511899,50,0.01,15.470329774712148
4426,-0.6842121423014191,14,0.01,15.456395247313589
4427,27.89051883259863,42,0.01,15.084941051568183
4428,-206.63098667597188,0,0.01,12.273384694168342
4429,49.59706059819641,79,0.01,12.183871810291983
4430,34.4514123069075,3,0.01,11.961622351557585
4431,29.193333544222035,6,0.01,11.890529792030291
4432,53.1711455258196,13,0.01,12.343688996728103
4433,14.890801841083444,26,0.01,12.039637856605435
4434,48.91495417670002,36,0.01,12.002381704364561
4435,46.8093698523837,23,0.01,11.99762828215784
4436,46.06575535352923,59,0.01,12.059310830884208
4437,24.35944161815811,48,0.01,11.69413550141364
4438,84.09082937776063,3,0.01,11.96067510330648
4439,27.73417120492781,41,0.01,11.805766947862134
4440,43.866738586801866,1,0.01,11.518149671651253
4441,27.287692153444453,22,0.01,11.211786340639794
4442,52.55312526692241,74,0.01,11.435185002006682
4443,-72.57853203618131,0,0.01,10.562809081956564
4444,-304.2089188784477,0,0.01,8.556954196229617
4445,31.354555610578352,45,0.01,13.062171178890685
4446,31.36956808353218,28,0.01,12.85765413383502
4447,21.644135827392923,44,0.01,12.969625044744689
4448,18.716331237906893,61,0.01,12.993038826496097
4449,64.61372694306039,80,0.01,13.514558698105443
4450,64.92290825608478,4,0.01,14.089468856619808
4451,17.19176388810928,1,0.01,14.223757760708272
4452,-648.6807655690527,0,0.01,6.929465628598641
4453,-594.4382360770395,0,0.01,0.5361258560869839
4454,13.980931858486906,73,0.01,0.05073569221823755
4455,34.0043654206297,1,0.01,-0.22785037746774478
4456,50.22475124438977,1,0.01,-0.3722501759697443
4457,71.58406178516493,31,0.01,-0.14263045546116657
4458,76.1232255030204,72,0.01,3.3837363044084054
4459,27.55639803050564,49,0.01,2.912668238428331
4460,-35.87638049324681,30,0.01,3.709145921679406
4461,20.810419420469373,85,0.01,3.792161927067533
4462,58.47043391996178,2,0.01,4.1520557525722275
4463,-291.7334124939144,0,0.01,0.7736373740889365
4464,79.05541484433087,1,0.01,1.3361132358793975
4465,66.53962543107968,4,0.01,3.1109791862472673
4466,19.846626108562663,4,0.01,2.591637556879831
4467,60.67169319911751,62,0.01,2.7422546543648934
4468,-44.079555185214375,6,0.01,2.082260775183018
4469,10.111463382887363,22,0.01,1.6329506100197673
4470,32.807640784306535,68,0.01,1.478938473559993
4471,40.86909317454585,87,0.01,1.1809248632144607
4472,34.56942230098414,3,0.01,0.9477952408565177
4473,41.57403587504715,15,0.01,1.0885611202641305
4474,-23.956966935504283,4,0.01,0.5321808525187923
4475,24.53864499650679,3,0.01,0.17675830969600284
4476,-302.15586914185235,0,0.01,-3.4608389898876943
4477,20.743027706442817,5,0.01,-3.7727916201208433
4478,28.57346877661778,66,0.01,-4.310396992892751
4479,67.13335472991284,22,0.01,-4.3379133782117245
4480,74.1610121772078,1,0.01,-4.202427829891796
4481,77.80731076371036,31,0.01,-3.5623438676485284
4482,52.46445027822996,88,0.01,-3.582104619442839
4483,79.89512537132414,57,0.01,-3.2847545866226455
4484,74.9933600441373,31,0.01,-1.4570386617616031
4485,78.22041375615666,2,0.01,-1.3138362083319757
4486,52.83380628392041,59,0.01,-1.1608278667796739
4487,19.12637849720374,59,0.01,-1.2290153230651046
4488,31.742220152863617,20,0.01,-1.560794809718071
4489,22.84842885890792,65,0.01,-1.536527403154289
4490,47.50347369008242,4,0.01,-1.845094049593026
4491,86.16137967596623,28,0.01,-1.383468856965319
4492,47.90228436174592,77,0.01,-1.6238845889842992
4493,88.07730487107791,32,0.01,-0.9167337334508134
4494,38.25499638675231,0,0.01,2.120787969782218
4495,42.39978617691031,16,0.01,2.0582823934010333
4496,42.71288271067334,66,0.01,2.063629984851181
4497,64.14115965316039,21,0.01,2.3529993698242
4498,15.168610749821042,5,0.01,2.1516533424242765
4499,38.96613492691896,1,0.01,2.2029416107242175
4500,14.969719596256194,46,0.01,1.6466767270115854
4501,56.77191614413125,60,0.01,1.613313673352522
4502,32.93751933928888,48,0.01,1.8307629201493298
4503,60.49180701433497,50,0.01,2.0945931113412573
4504,15.892130199745097,29,0.01,1.9148356817364727
4505,40.55267611210513,3,0.01,1.6843889634179465
4506,89.26800845156133,81,0.01,2.687640026658254
4507,88.96713978436604,11,0.01,3.8877234580171303
4508,74.80591125251976,24,0.01,4.33948270003005
4509,63.9789203449873,19,0.01,4.896980170334183
4510,35.96484565724279,15,0.01,5.11866533178989
4511,83.83495849678945,1,0.01,5.639963404499845
4512,15.953213592706692,17,0.01,6.014661721974099
4513,65.14448837356771,3,0.01,6.487653790868893
4514,45.34988663716808,31,0.01,6.194352715749018
4515,55.23841005238226,66,0.01,6.071486871610831
4516,47.20161748266531,75,0.01,13.410570195383958
4517,72.53263877007275,62,0.01,13.877081606821948
4518,66.51420733461191,3,0.01,14.422998721461708
4519,26.981897711302892,27,0.01,14.887710921817252
4520,77.24149752740428,61,0.01,15.190172328595146
4521,50.67330639011169,3,0.01,15.542037105933813
4522,58.09902308087733,5,0.01,15.891431730957311
4523,51.605317194243796,63,0.01,15.757550852514644
4524,37.83620423702288,1,0.01,16.41760201265791
4525,20.887078009888338,21,0.01,16.405284611244895
4526,40.17753102595891,41,0.01,16.813902042927495
4527,36.614360224575364,43,0.01,16.901140456847266
4528,29.89761226692028,52,0.01,19.266426446276185
4529,59.340481182224835,62,0.01,19.363860652116472
4530,62.514101488693896,90,0.01,19.644487543934332
4531,-631.3440235741231,0,0.01,13.039113972750883
4532,59.64322662183608,88,0.01,13.103834783711047
4533,51.19703385512307,68,0.01,13.466897103851448
4534,21.95916924334751,64,0.01,13.197339254517917
4535,34.28913186743154,75,0.01,13.072136874668397
4536,32.512669895061734,18,0.01,12.936606020083723
4537,44.60817296334495,10,0.01,13.13909333353559
4538,-28.863041692110585,27,0.01,12.009554622836879
4539,25.737430763209417,0,0.01,11.989587218419695
4540,37.368255585189246,2,0.01,11.92460238840357
4541,50.570384406268914,3,0.01,12.157429310931809
4542,69.40214111738293,10,0.01,12.325919469436418
4543,35.06223161412553,70,0.01,13.402327105939483
4544,14.810186141042879,2,0.01,16.59251815613439
4545,25.016478337611275,2,0.01,16.529137383404716
4546,24.3547706602077,5,0.01,16.458989409171476
4547,-500.13335165161345,0,0.01,11.241214534381411
4548,71.32343512336318,41,0.01,11.767285573235977
4549,90.77984416617474,1,0.01,12.028946745467119
4550,20.609410109542956,3,0.01,11.5858117640017
4551,47.364476363584046,4,0.01,11.88753888875645
4552,43.75397363907197,32,0.01,18.8118862808377
4553,58.501165534934664,2,0.01,25.34128029695743
4554,13.163955215895566,1,0.01,25.333110530531517
4555,34.59097058714811,2,0.01,25.338976582196707
4556,38.42130677845759,28,0.01,25.22094213753738
4557,34.162247032817376,6,0.01,24.84672399001391
4558,72.81022858368412,4,0.01,24.813594020820545
4559,86.3416225099538,28,0.01,25.40144626561502
4560,90.85252301722946,47,0.01,26.668735300719785
4561,13.162638613638112,33,0.01,26.592257492651473
4562,26.107320736832072,86,0.01,26.268626360820182
4563,34.89232533501006,84,0.01,29.53488373910943
4564,63.553713163984135,31,0.01,29.379866722305955
4565,62.743117612441374,1,0.01,29.341901644119574
4566,16.292483149615148,4,0.01,29.306360214530102
4567,77.59615030849159,5,0.01,29.475604785623844
4568,48.986769558935435,65,0.01,30.406268033065345
4569,80.33103543984815,87,0.01,31.108463753634943
4570,47.89126742408979,17,0.01,31.259300020032782
4571,46.250623874811154,10,0.01,31.313115327035426
4572,64.86779505684679,47,0.01,31.616099054594056
4573,81.25144888917802,4,0.01,32.012873184735355
4574,17.652175851215794,15,0.01,32.42896461260256
4575,20.625283107053683,1,0.01,32.38983099370804
4576,71.85411365433886,2,0.01,36.12993082166995
4577,52.72282644790732,3,0.01,36.4497288090846
4578,-76.12593477269927,0,0.01,35.402734773591426
4579,43.52705296134844,39,0.01,35.16667175590579
4580,70.50547662506379,29,0.01,35.13011640038434
4581,-398.1793096831011,0,0.01,30.37025019591623
4582,13.727052359733857,4,0.01,29.982876216731267
4583,32.301152136766035,18,0.01,29.506936484385683
4584,19.225200743472566,5,0.01,28.949254891379038
4585,41.26238657708197,3,0.01,28.5796746195883
4586,53.12477818535018,0,0.01,28.58258433860259
4587,91.84203657812213,13,0.01,29.309740919411773
4588,13.92437846724891,3,0.01,29.131562502555624
4589,43.250063500516134,12,0.01,29.335578848971714
4590,69.90561922183537,88,0.01,29.559600304289237
4591,83.77348155385823,3,0.01,29.535721323068163
4592,36.612483353369235,4,0.01,29.42282331298439
4593,92.46823263191969,42,0.01,29.46673259059281
4594,63.7158123029639,26,0.01,29.721340749754926
4595,89.68898672005713,18,0.01,30.19423275518639
4596,52.11388501728473,21,0.01,30.288242778252506
4597,76.98619775175172,35,0.01,30.416693159238417
4598,83.38035189577957,19,0.01,31.098810570698003
4599,26.53880298031617,72,0.01,30.97453725123198
4600,92.5194152934672,3,0.01,31.750034208204088
4601,88.14491535041363,4,0.01,32.06376420026691
4602,-124.08406588575207,0,0.01,30.493548348016496
4603,41.52989184557092,1,0.01,30.30392919632886
4604,79.13311193396218,2,0.01,30.93633901367103
4605,25.321784020165225,49,0.01,30.784030092751628
4606,21.340715219724046,3,0.01,30.104757160433255
4607,47.92491668020357,74,0.01,29.694334929391633
4608,59.153881697321175,1,0.01,29.53781463383965
4609,75.04255519875431,4,0.01,29.648450982377316
4610,26.886634141517767,3,0.01,29.55766886722007
4611,83.17594735330272,22,0.01,29.551078755785202
4612,86.34341931445162,85,0.01,30.254980813002643
4613,-424.3818194570173,0,0.01,25.359717734696805
4614,62.12408930834407,2,0.01,25.527459761408565
4615,33.31779432699358,22,0.01,25.308253604154675
4616,40.349262969766016,90,0.01,25.23973005902568
4617,48.88736929249078,10,0.01,25.00327736424986
4618,45.87741897110156,5,0.01,24.796909480614755
4619,-404.06616493193036,0,0.01,20.486428854182428
4620,68.41001954331978,86,0.01,20.398114074341578
4621,28.735455791705334,88,0.01,20.178735568357514
4622,44.97808802772987,4,0.01,20.047526217826036
4623,34.37699637954542,23,0.01,19.87524300967906
4624,-577.887435405578,0,0.01,13.718006613253051
4625,-475.5178847920245,0,0.01,8.75395698523392
4626,37.70867749228901,30,0.01,8.72926844989722
4627,13.508639182391093,36,0.01,8.498211239475378
4628,89.1047217175593,28,0.01,9.09028233398177
4629,89.36701455400812,4,0.01,9.390547667699604
4630,17.832189884543,43,0.01,8.943728551658095
4631,32.77482903802599,13,0.01,15.584917077779583
4632,18.53470509383357,38,0.01,15.173831862499558
4633,23.297246823829965,4,0.01,14.894833992186626
4634,38.53290800782185,38,0.01,15.06057137983137
4635,44.584385861342504,19,0.01,15.163523919770482
4636,70.09947165339503,81,0.01,15.539391937353816
4637,80.8539203116133,86,0.01,15.901849410836498
4638,44.30504467648977,4,0.01,16.633530274522503
4639,48.78807764242411,85,0.01,16.86403674331465
4640,67.45989607392434,10,0.01,17.164953148202
4641,-30.13000821131142,0,0.01,16.357949222026193
4642,18.050637054148247,75,0.01,15.844434181393847
4643,29.090273816580158,5,0.01,15.784714603418392
4644,21.486483727552468,78,0.01,15.85147757928349
4645,40.19908394076166,3,0.01,16.003303635314992
4646,38.10729644003105,1,0.01,16.140828893113227
4647,41.97395563415843,3,0.01,21.561901965970943
4648,50.29737433750989,9,0.01,21.351641358112417
4649,75.9832715550311,10,0.01,21.203675632000976
4650,16.40677054340799,1,0.01,21.161649236339628
4651,54.461923574083556,4,0.01,21.232623708444624
4652,40.43582261424384,88,0.01,21.199442198196337
4653,82.64628272470377,67,0.01,21.44089337009403
4654,15.153847743638913,30,0.01,21.460792295371462
4655,16.8739077059222,2,0.01,21.283621666559206
4656,31.17581099668446,2,0.01,21.211166708741477
4657,91.44711676517898,24,0.01,21.784015406065095
4658,26.032948670332306,44,0.01,21.316242606931574
4659,31.670307147230762,5,0.01,20.769529453304344
4660,28.929338131437685,45,0.01,20.15029760444643
4661,62.71985170515359,15,0.01,20.64586973536158
4662,80.74879154328534,10,0.01,21.19228444342611
4663,84.22227034496926,91,0.01,21.685583893525703
4664,54.916793575730644,51,0.01,21.599214697643166
4665,14.357365125507965,81,0.01,21.115357172773834
4666,0.952400914714616,92,0.01,20.96195635042483
4667,92.23548262339749,19,0.01,21.108349673573894
4668,23.916119692750183,22,0.01,20.85764317491204
4669,-17.456907691609274,4,0.01,19.879763743597465
4670,59.385309225014126,4,0.01,19.99470416160671
4671,33.90389558080873,92,0.01,19.871236878666682
4672,23.9681552242024,34,0.01,19.46224048034024
4673,55.759575494225814,4,0.01,19.20732174639072
4674,-144.6250821352396,0,0.01,17.584549166526163
4675,77.1755840238181,4,0.01,18.150052175693805
4676,71.15610847998693,51,0.01,18.143072123950287
4677,71.16599520768263,68,0.01,18.32750381154804
4678,64.41770370206658,3,0.01,19.7329401962957
4679,28.16511737662408,69,0.01,19.579320840448457
4680,35.61487436835031,23,0.01,19.230414817881318
4681,34.50848924766768,43,0.01,23.557292807189004
4682,59.23610108172093,63,0.01,24.012383294408874
4683,87.70216713579663,4,0.01,24.56639344439918
4684,37.848654883861684,13,0.01,24.75262798580307
4685,24.5988061139384,91,0.01,24.585992181171637
4686,30.59173859278583,88,0.01,24.360661785245995
4687,91.80683024869528,4,0.01,24.36030972195173
4688,8.825653123557874,21,0.01,24.30932246851482
4689,90.32781212213489,27,0.01,24.780099954731
4690,-663.1306519238345,0,0.01,17.449737243274303
4691,58.46943074429403,19,0.01,17.19669673517866
4692,53.06341097924623,23,0.01,17.361206011437428
4693,-598.8935380013371,0,0.01,10.44758830510486
4694,50.62227698015994,42,0.01,10.316652951876822
4695,48.707206882974624,71,0.01,9.906835153506
4696,16.30000135802568,89,0.01,9.548696316913405
4697,67.22094768997765,8,0.01,9.451043816295668
4698,85.8450607213652,4,0.01,9.475690904551522
4699,52.99173079651959,57,0.01,9.740220182713559
4700,54.350925489201266,30,0.01,9.358535284670898
4701,53.70417999336665,61,0.01,9.014127931100429
4702,81.48149997976452,16,0.01,11.069783589755593
4703,-687.5152670601865,0,0.01,3.779332000698023
4704,94.04714651660632,44,0.01,3.928472346524462
4705,36.44200594692435,91,0.01,4.039674565792055
4706,21.568546179012067,79,0.01,4.041952875384934
4707,-372.48981347824355,0,0.01,-0.1621944261995361
4708,19.18804800074096,43,0.01,-0.5618527631653385
4709,47.53142237735037,1,0.01,-0.8369640913793766
4710,48.60606959606221,5,0.01,-0.6197697368339309
4711,24.82561908699479,77,0.01,-1.2032730194970096
4712,91.77290196282625,47,0.01,-1.1489781930132643
4713,72.01541381901461,3,0.01,3.814994139747055
4714,-336.13453052748133,0,0.01,-0.16759205861119766
4715,72.10182278599218,28,0.01,0.22024822597878724
4716,20.733442985786716,74,0.01,0.02409002613899311
4717,55.22162272152526,85,0.01,0.08743256042933766
4718,27.367520280640875,38,0.01,-0.09766642647527114
4719,80.89850675668457,64,0.01,4.751980290410877
4720,63.43806472510723,81,0.01,4.70226074222875
4721,90.21503140310739,92,0.01,5.317056498342771
4722,88.97124871849782,1,0.01,5.756988105250452
4723,47.17558273399336,63,0.01,5.884973968794929
4724,44.360284355515205,34,0.01,12.107451166405864
4725,34.22912127081523,30,0.01,17.204921227034266
4726,21.88289054704218,23,0.01,17.046663357581796
4727,58.656749448033175,71,0.01,17.498144460238215
4728,68.60827026250247,52,0.01,17.293179945687648
4729,46.26238232523988,4,0.01,16.862133623399966
4730,59.86472328862122,4,0.01,17.282458957440745
4731,69.97795194255909,1,0.01,17.654490186486075
4732,50.50124208418681,36,0.01,17.974155556389608
4733,56.030200006809146,2,0.01,18.301485088219398
4734,89.12736560051333,15,0.01,18.80742966414631
4735,97.38200613559322,45,0.01,19.33540586688882
4736,64.39303219683325,31,0.01,19.2783414723232
4737,19.717023194672578,1,0.01,18.666972501153793
4738,78.40977753706326,31,0.01,19.00801982975953
4739,80.31064614364786,43,0.01,19.323245514771767
4740,89.57499088956621,88,0.01,19.544396462928184
4741,28.568258585105497,1,0.01,20.131379130892356
4742,98.44975402018895,14,0.01,20.935370300552762
4743,16.90034272249212,2,0.01,20.813470989611883
4744,27.721365206520524,5,0.01,20.875819804401566
4745,66.74042517879343,58,0.01,21.141233216781885
4746,59.87041252906842,38,0.01,21.35886437767226
4747,75.26879445669036,94,0.01,21.69181276589758
4748,75.80568068774286,1,0.01,21.94689582939991
4749,40.343368498743395,1,0.01,21.590496798837034
4750,82.94671525190812,66,0.01,22.25589624592203
4751,80.8334996072304,30,0.01,22.5196120062535
4752,30.34185793160419,30,0.01,22.418672359427102
4753,53.526332980841445,4,0.01,22.12747286198848
4754,50.311896639209635,4,0.01,22.479053350944188
4755,79.89921991274034,4,0.01,23.10930647301236
4756,83.23175755199962,75,0.01,23.629865938565516
